PL,2010-12-26,12838,12225,11881,11739,11721,11858,12059,12259,12667,13432,13913,14144,14262,14520,14397,14583,15981,16298,16525,16676,16500,15962,15450,14460
PL,2010-12-27,13566,13032,12809,12760,12897,13532,15212,16754,17984,18984,19491,19750,19623,19775,19482,19565,21081,21206,20945,20854,20292,19154,17933,16611
PL,2010-12-28,15467,14705,14467,14427,14588,15123,16586,18022,18922,19721,20053,20280,20204,20356,19996,20081,21513,21666,21356,21242,20689,19534,18329,16925
PL,2010-12-29,15733,15069,14801,14751,14867,15362,16800,18347,19255,20045,20348,20512,20492,20705,20380,20372,21581,21702,21466,21263,20678,19499,18271,16866
PL,2010-12-30,15636,14942,14584,14511,14600,15069,16439,17756,18670,19429,19812,19986,19967,20191,19955,19905,21247,21429,21195,21058,20449,19395,18059,16667
PL,2010-12-31,15332,14572,14190,14049,14110,14362,15088,15988,16797,17763,18175,18305,18155,18329,17991,18166,19485,19505,19067,18211,16944,16084,15658,15153
PL,2011-01-01,14477,13766,13049,12559,12281,12173,12155,12100,12056,12510,13008,13415,13813,14266,14427,14608,16039,16395,16424,16476,16198,15577,14926,13808
PL,2011-01-02,12861,12288,11995,11920,11963,12082,12457,12716,13192,14095,14848,15165,15389,15695,15622,15760,17205,17756,17992,18036,17644,16753,15870,14784
PL,2011-01-03,13785,13198,13054,13075,13280,14146,16530,18563,19386,20044,20175,20411,20467,20685,20428,20460,21732,21977,21687,21574,20959,19605,18239,16861
PL,2011-01-04,15765,15095,14728,14698,14915,15532,17686,19524,20139,20641,20714,20585,20607,20742,20493,20465,21927,22218,21973,21842,21260,19917,18520,17123
PL,2011-01-05,15874,15307,15040,14997,15168,15755,17878,19716,20237,20596,20629,20793,20867,20994,20756,20608,21914,22136,21845,21785,21087,19932,18484,17185
PL,2011-01-06,15957,15259,14837,14674,14566,14342,14168,14297,14610,15467,15991,16249,16445,16809,16591,16674,17955,18281,18347,18321,17922,17215,16362,15182
PL,2011-01-07,14139,13503,13184,13086,13354,13968,15773,17372,18166,18910,19182,19503,19589,19810,19638,19658,20832,20929,20642,20423,19741,18665,17351,16062
PL,2011-01-08,14957,14243,13964,13890,13906,14036,14669,15439,16264,17175,17692,17979,17970,18100,17857,17946,19163,19315,19140,18948,18277,17277,16294,15134
PL,2011-01-09,14022,13346,12945,12743,12777,12809,13064,13297,13602,14502,15110,15441,15561,15873,15670,15735,16997,17547,17693,17849,17427,16621,15649,14564
PL,2011-01-10,13952,13250,13086,13156,13368,14270,16907,18887,19662,20157,20194,20351,20336,20373,20098,20025,21296,21701,21428,21365,20714,19427,18078,16667
PL,2011-01-11,15593,14924,14710,14606,14906,15442,17604,19567,20137,20491,20495,20721,20694,20835,20545,20476,21460,21846,21492,21417,20763,19474,18097,16659
PL,2011-01-12,15512,14781,14499,14469,14684,15275,17425,19157,19692,20118,20159,20293,20310,20461,20210,20181,21239,21586,21365,21280,20669,19356,17774,16534
PL,2011-01-13,15401,14870,14623,14627,14849,15431,17689,19568,20142,20502,20489,20728,20771,20908,20805,20796,21686,21964,21657,21539,20847,19601,18110,16718
PL,2011-01-14,15505,14986,14661,14587,14801,15371,17455,19328,19915,20207,20393,20591,20628,20685,20437,20322,21308,21543,21150,21031,20337,19060,17730,16441
PL,2011-01-15,15343,14589,14196,14128,14064,14122,14800,15594,16425,17436,17988,18360,18334,18489,18026,17955,18937,19344,19176,18938,18375,17187,16236,14921
PL,2011-01-16,13924,13246,12880,12668,12644,12667,12925,13214,13638,14538,15210,15587,15690,15840,15585,15430,16485,17352,17458,17570,17188,16297,15554,14445
PL,2011-01-17,13546,13006,12899,12844,13098,14014,16628,18522,19354,19818,19796,19896,19885,19904,19565,19384,20544,21270,21031,20917,20301,19074,17779,16338
PL,2011-01-18,15260,14658,14363,14296,14526,15114,17300,18958,19559,19845,19932,20256,20326,20558,20311,20240,21102,21532,21277,21130,20563,19215,17920,16517
PL,2011-01-19,15396,14752,14458,14513,14720,15180,17299,19084,19828,20392,20398,20622,20644,20915,20647,20591,21378,21725,21472,21293,20724,19482,18111,16787
PL,2011-01-20,15680,15025,14791,14695,14899,15434,17536,19219,19995,20346,20494,20770,20863,21073,20785,20559,21428,21946,21646,21552,20970,19704,18322,16948
PL,2011-01-21,15834,15174,14830,14800,14989,15539,17618,19321,20110,20598,20704,20936,21041,21112,20868,20627,21420,21873,21559,21373,20671,19459,18231,17032
PL,2011-01-22,15832,15175,14735,14569,14580,14628,15354,16063,16965,17883,18458,18625,18575,18612,18152,17967,18928,19534,19475,19306,18601,17505,16618,15404
PL,2011-01-23,14431,13650,13297,13163,13106,13099,13388,13670,14150,15053,15789,16148,16230,16287,16067,15900,16781,17812,18004,18181,17718,16907,16183,15084
PL,2011-01-24,14273,13770,13540,13454,13838,14691,17258,19047,19988,20548,20683,20909,20921,21003,20712,20411,21133,22046,21800,21678,20935,19533,18237,17004
PL,2011-01-25,15958,15284,15019,15095,15286,15818,17894,19569,20354,20817,20854,21107,21126,21287,20893,20644,21376,22121,21901,21737,21111,19841,18392,17105
PL,2011-01-26,16053,15445,15278,15208,15241,15808,17866,19526,20360,20762,20797,21075,21037,21187,20858,20609,21153,22044,21765,21713,20975,19773,18370,17058
PL,2011-01-27,16017,15397,15106,15077,15282,15781,17692,19318,20243,20727,20784,20963,21034,21077,20793,20442,21055,21970,21812,21734,21140,19794,18417,17230
PL,2011-01-28,16098,15525,15208,15223,15386,15943,17981,19478,20392,20731,20873,21044,20998,21060,20649,20349,20885,21973,21792,21649,20978,19721,18444,17355
PL,2011-01-29,16288,15678,15295,15188,15179,15272,15986,16667,17672,18704,19061,19162,18995,18791,18265,17918,18572,19726,19822,19595,18952,17859,17024,15938
PL,2011-01-30,14957,14208,13865,13772,13759,13849,14116,14218,14918,15759,16269,16413,16349,16456,16217,15849,16568,18000,18308,18445,17988,17218,16454,15420
PL,2011-01-31,14544,14131,13911,13934,14213,15048,17477,19239,20364,21048,21126,21297,21303,21388,20907,20457,20978,22100,21859,21833,21085,19838,18565,17248
PL,2011-02-01,16290,15735,15464,15438,15627,16197,18176,19860,20685,21186,21179,21316,21290,21353,20953,20560,20983,22022,21871,21766,21233,19824,18593,17280
PL,2011-02-02,16194,15596,15332,15318,15495,16026,18157,19618,20496,20914,21024,21206,21361,21486,21044,20697,21055,21961,21817,21762,21119,19891,18372,17232
PL,2011-02-03,16234,15554,15291,15247,15420,15991,17942,19431,20295,20722,20769,20951,20970,21157,20875,20523,20948,22019,21790,21688,20998,19699,18232,16924
PL,2011-02-04,15845,15262,15048,14911,15193,15692,17604,18990,19872,20277,20368,20606,20686,20904,20574,20320,20584,21400,21190,21027,20232,19056,17773,16698
PL,2011-02-05,15519,14765,14543,14304,14361,14388,15017,15445,16507,17576,18128,18417,18355,18367,17938,17655,18004,19054,18946,18656,18095,16981,16088,15042
PL,2011-02-06,14064,13391,12997,12823,12745,12847,13074,13168,13878,14857,15516,15913,15969,16149,15915,15571,16041,17212,17406,17627,17035,16076,15356,14170
PL,2011-02-07,13245,12756,12549,12528,12744,13577,16061,17787,18866,19265,19625,19842,19924,20085,19727,19320,19525,20892,20852,20767,20097,18660,17320,16046
PL,2011-02-08,15065,14439,14110,14077,14310,14936,16923,18296,19062,19340,19414,19614,19556,19690,19279,19007,19260,20686,20768,20749,20073,18825,17418,16168
PL,2011-02-09,15184,14548,14332,14378,14514,15121,17101,18493,19451,19868,19773,19917,20072,20075,19769,19395,19667,21220,21368,21169,20575,19327,17926,16715
PL,2011-02-10,15689,15124,14825,14781,14928,15618,17548,18797,19592,19969,19975,20099,20081,20027,19675,19372,19635,21077,21012,20992,20368,19196,17734,16408
PL,2011-02-11,15391,14741,14498,14478,14672,15265,17289,18713,19635,20018,20206,20447,20480,20628,20291,19789,19963,21065,21039,20781,20052,18895,17455,16209
PL,2011-02-12,15139,14556,14172,14020,14015,14133,14702,15488,16643,17573,18003,18219,18140,18055,17572,17154,17372,18959,19328,19206,18666,17470,16432,15432
PL,2011-02-13,14390,13871,13399,13280,13316,13416,13565,13597,14450,15273,15831,16042,16077,16184,15906,15487,15657,17361,17964,18081,17735,16743,16040,14957
PL,2011-02-14,14154,13754,13546,13597,13905,14793,17131,18713,19822,20300,20345,20372,20459,20554,20117,19554,19603,21281,21595,21604,20877,19559,18245,17018
PL,2011-02-15,16001,15483,15259,15287,15540,16138,18089,19542,20385,20799,20755,20921,20749,20964,20473,20111,20048,21580,21816,21669,21125,19824,18519,17215
PL,2011-02-16,16230,15636,15406,15367,15579,16174,18087,19559,20655,20919,21020,21160,21070,21228,20912,20455,20399,21716,21988,21827,21251,19965,18515,17200
PL,2011-02-17,16191,15575,15351,15315,15549,16093,17850,19415,20371,20743,20876,21060,21127,21165,20758,20314,20471,21652,21864,21793,21121,19912,18535,17220
PL,2011-02-18,16150,15457,15271,15288,15577,16138,17837,19398,20418,20885,20931,21073,21090,21329,20972,20558,20636,21685,21868,21693,20946,19675,18435,17158
PL,2011-02-19,16181,15400,15077,14999,15106,15177,15461,16280,17434,18408,18907,19159,19111,19003,18541,18102,18090,19330,19847,19740,19109,17945,17071,15932
PL,2011-02-20,14962,14314,13923,13875,13820,13839,13913,14182,15078,15939,16580,16792,16832,16974,16664,16226,16232,17642,18545,18870,18350,17484,16742,15737
PL,2011-02-21,14898,14505,14250,14281,14565,15470,17523,19394,20646,21121,21132,21260,21254,21457,21098,20583,20521,21747,22360,22340,21651,20281,18991,17822
PL,2011-02-22,16889,16301,16005,16033,16238,16880,18559,20082,21098,21512,21393,21512,21471,21666,21262,20838,20790,21846,22498,22469,21834,20553,19328,17992
PL,2011-02-23,17018,16389,16253,16164,16451,17026,18651,20300,21295,21598,21482,21663,21664,21767,21423,20900,20839,21910,22721,22661,21942,20635,19260,18097
PL,2011-02-24,16986,16439,16234,16226,16440,17063,18538,20172,21303,21545,21469,21640,21552,21675,21296,20813,20679,21681,22558,22475,21832,20646,19338,18097
PL,2011-02-25,17112,16501,16311,16279,16571,17069,18524,20135,21173,21345,21277,21387,21335,21321,20987,20521,20362,21388,22275,22177,21492,20187,19017,17812
PL,2011-02-26,16737,16126,15708,15604,15557,15609,15878,16893,18163,18980,19333,19425,19299,19240,18690,18155,18058,19045,20024,19829,19263,18104,17180,16086
PL,2011-02-27,15118,14475,14009,13905,13869,13878,13736,14161,15073,15919,16481,16608,16622,16736,16384,15958,15951,17159,18410,18682,18271,17297,16512,15419
PL,2011-02-28,14605,14208,14093,14062,14358,15297,17190,19232,20353,20688,20592,20642,20654,20719,20232,19798,19692,20589,21819,21844,21216,19799,18314,17126
PL,2011-03-01,16079,15625,15352,15353,15567,16304,17762,19513,20392,20585,20404,20452,20457,20558,20103,19692,19646,20534,21837,21860,21288,19934,18557,17290
PL,2011-03-02,16263,15716,15472,15525,15694,16318,17861,19585,20374,20582,20338,20521,20472,20508,20190,19728,19537,20447,21752,21820,21175,19949,18493,17287
PL,2011-03-03,16265,15767,15507,15652,15783,16358,17824,19548,20378,20522,20375,20465,20378,20395,20055,19686,19490,20257,21624,21726,21094,19824,18379,17162
PL,2011-03-04,16229,15644,15410,15494,15696,16221,17563,19279,20091,20341,20143,20208,20138,20165,19739,19281,19131,19793,21112,21146,20421,19300,18063,16847
PL,2011-03-05,15846,15167,14788,14776,14733,14737,14852,16087,17237,17925,18330,18524,18395,18442,17943,17486,17466,18134,19234,19092,18378,17329,16408,15423
PL,2011-03-06,14440,13727,13387,13236,13238,13272,13041,13747,14613,15353,15764,15848,15958,16036,15800,15369,15312,16156,17856,18186,17623,16854,16002,15092
PL,2011-03-07,14199,13838,13613,13683,13990,14725,16628,18688,19829,20156,19985,20074,20099,20200,19791,19340,19114,19813,21403,21591,20811,19466,18095,16828
PL,2011-03-08,15802,15255,15099,15104,15278,15830,17218,19100,19965,20153,19964,19991,19952,19996,19629,19185,19038,19446,21020,21215,20665,19395,18030,16778
PL,2011-03-09,15849,15297,15048,14993,15184,15688,17124,18753,19524,19689,19572,19604,19592,19627,19264,18841,18628,19117,20628,21053,20479,19184,17669,16474
PL,2011-03-10,15483,14990,14740,14726,14988,15539,17088,18906,19889,20173,20125,20190,20114,20154,19823,19348,19201,19687,20906,21059,20447,19122,17579,16297
PL,2011-03-11,15321,14749,14474,14420,14670,15125,16542,18299,19213,19445,19350,19613,19569,19679,19378,19030,18922,19406,20666,20691,19953,18703,17446,16286
PL,2011-03-12,15222,14624,14343,14265,14335,14219,14374,15742,16898,17572,17617,17578,17342,17315,16711,16368,16305,16861,18517,18478,17737,16683,15626,14526
PL,2011-03-13,13624,13045,12713,12544,12536,12415,12355,13056,13988,14679,15030,15040,15004,14982,14626,14279,14295,14980,16797,17295,16740,15831,14912,13947
PL,2011-03-14,13149,12757,12633,12683,12950,13689,15507,17485,18513,18832,18733,18826,18825,18864,18512,18235,18173,18686,20204,20473,19820,18471,16984,15681
PL,2011-03-15,14671,14151,13949,14078,14269,14736,16224,18105,18990,19193,19187,19248,19286,19355,19005,18553,18551,19007,20483,20739,20154,18659,17254,15975
PL,2011-03-16,14974,14312,14108,14109,14300,14579,16241,18112,19070,19300,19292,19316,19409,19419,19020,18751,18663,19142,20525,20857,20199,18869,17242,15938
PL,2011-03-17,14969,14437,14159,14187,14341,14745,16423,18388,19236,19619,19635,19958,20017,20064,19738,19317,19291,19571,20659,20894,20238,18867,17368,16151
PL,2011-03-18,15258,14731,14413,14506,14701,15018,16629,18468,19507,19957,19995,20288,20333,20511,20217,19856,19747,19909,20816,20956,20246,18967,17599,16482
PL,2011-03-19,15425,14700,14399,14244,14293,14064,14328,15628,16857,17671,18123,18235,18195,17992,17456,16940,16896,17108,18297,18679,18060,17018,16122,15112
PL,2011-03-20,14079,13361,13006,12897,12858,12594,12609,13355,14189,14972,15479,15609,15713,15713,15265,14878,14740,15129,16972,17789,17288,16377,15534,14451
PL,2011-03-21,13663,13223,13051,13055,13360,13833,15904,18085,19090,19468,19342,19435,19257,19275,18841,18456,18262,18526,20112,20769,20106,18588,17069,15915
PL,2011-03-22,14956,14434,14117,14197,14394,14572,16272,18207,19056,19121,18948,18998,18874,18891,18564,18220,18029,18167,19940,20660,20012,18509,16998,15735
PL,2011-03-23,14770,14283,14045,14008,14303,14480,16187,18208,18980,19187,19075,19164,19036,18974,18514,18117,17889,17985,19639,20497,19797,18429,16850,15584
PL,2011-03-24,14689,14086,13835,13841,14154,14275,15942,17832,18682,19035,19059,19122,19090,19115,18696,18264,18112,18249,19684,20592,19972,18524,16977,15732
PL,2011-03-25,14785,14198,13916,13910,14189,14291,15876,17804,18668,18936,18855,19119,19256,19263,18937,18591,18429,18724,19822,20404,19792,18576,17179,15935
PL,2011-03-26,14985,14391,14078,13941,13950,13491,14058,15447,16634,17373,17698,17902,17773,17769,17232,16820,16706,16817,18093,18780,18104,16969,15948,14897
PL,2011-03-27,13901,13311,13151,12991,12887,12869,12604,12894,13707,14567,15100,15210,15253,15193,14981,14483,14217,14266,14747,16573,17130,16507,15553,14522
PL,2011-03-28,13600,13024,12765,12739,13017,13741,15675,17710,18695,19127,19114,19153,19000,18912,18596,18175,17943,17905,18080,19799,20130,18828,17315,16053
PL,2011-03-29,14901,14343,14016,14058,14237,14717,16329,17994,18873,19174,18960,18910,18932,18833,18455,18028,17743,17555,17669,19388,20095,18944,17415,16006
PL,2011-03-30,14868,14259,13983,14037,14293,14834,16395,18134,18961,19190,19013,19049,18892,18832,18478,18125,17882,17557,17614,19467,20093,18944,17168,15863
PL,2011-03-31,14684,14179,13942,13967,14128,14697,16131,17882,18608,18902,18795,18752,18707,18678,18351,17991,17783,17589,17702,19295,19887,18590,16916,15568
PL,2011-04-01,14574,13920,13553,13594,13820,14256,15642,17388,18130,18323,18341,18503,18417,18407,18126,17796,17405,17143,17266,18705,19319,18220,16830,15617
PL,2011-04-02,14676,14035,13596,13532,13575,13531,13717,14900,16019,16735,16913,16967,16873,16702,16295,15889,15580,15521,15686,16932,17602,16651,15606,14450
PL,2011-04-03,13205,12433,11995,11882,11859,11777,11590,12321,13283,14003,14392,14375,14357,14174,13956,13579,13246,13344,13725,15363,16294,15468,14540,13359
PL,2011-04-04,12442,12022,11876,11921,12224,12923,14935,16993,18023,18366,18353,18519,18510,18548,18201,17918,17858,17858,18062,19083,19619,18268,16723,15410
PL,2011-04-05,14422,13863,13582,13631,13741,14189,15732,17589,18467,18728,18605,18687,18690,18608,18209,17889,17691,17478,17505,18747,19703,18304,16749,15387
PL,2011-04-06,14266,13789,13582,13637,13719,14280,15804,17539,18373,18742,18651,18760,18664,18725,18396,18126,17961,17904,18104,19228,19687,18406,16709,15417
PL,2011-04-07,14264,13722,13454,13493,13532,14013,15669,17483,18337,18539,18398,18542,18482,18373,18174,17870,17626,17480,17649,18562,19379,18123,16505,15236
PL,2011-04-08,14565,14071,13763,13789,13980,14344,15843,17732,18721,18993,19029,19219,19130,19166,18967,18719,18573,18332,18213,18980,19331,18167,16701,15633
PL,2011-04-09,14631,13884,13599,13708,13636,13486,13712,15087,16243,16940,17208,17459,17409,17254,16801,16320,15941,15855,15904,16641,17614,16657,15724,14444
PL,2011-04-10,13360,12712,12346,12221,12208,12083,11948,12686,13640,14531,15009,15085,14973,15071,14732,14370,14150,14198,14425,15413,16692,16051,15115,13965
PL,2011-04-11,13029,12564,12471,12495,12725,13359,15352,17545,18604,18842,18883,18964,18865,18882,18652,18393,18251,18167,18245,19196,19989,18713,17198,15863
PL,2011-04-12,14740,14209,13882,13891,14077,14348,15856,17763,18613,18951,18746,19027,18983,19069,18789,18578,18504,18475,18632,19500,20162,18819,17313,15876
PL,2011-04-13,14751,14271,13983,13977,14189,14432,16049,17970,18916,19334,19369,19631,19618,19615,19372,18946,18680,18487,18558,19347,20094,19035,17407,16118
PL,2011-04-14,14959,14422,14161,14245,14395,14633,16298,18104,19123,19447,19448,19673,19608,19578,19309,18929,18756,18467,18364,19095,20127,19080,17517,16174
PL,2011-04-15,15074,14380,14066,14151,14297,14511,16047,17964,18895,19096,18965,19100,19051,19103,18887,18500,18273,17983,17857,18555,19769,18791,17353,16157
PL,2011-04-16,15003,14332,14005,14006,13967,13748,14173,15588,16663,17268,17415,17436,17213,17011,16462,16082,15765,15719,15679,16638,17914,17023,15873,14484
PL,2011-04-17,13348,12618,12216,12096,12022,11763,11813,12684,13568,14365,14901,14820,14800,14802,14613,14255,14013,13983,14328,15173,16364,16012,15167,14045
PL,2011-04-18,13032,12629,12469,12539,12793,13144,15254,17457,18417,18668,18545,18603,18718,18688,18375,18053,17735,17520,17398,18040,19713,18736,17172,15752
PL,2011-04-19,14606,14112,13740,13665,13823,14010,15747,17857,18643,18851,18734,18845,18862,18780,18413,18137,17853,17657,17587,18175,19686,18811,17256,15804
PL,2011-04-20,14585,14024,13777,13763,13930,13905,15612,17661,18588,18807,18682,18816,18771,18741,18397,18161,17825,17610,17464,17964,19481,18809,17182,15891
PL,2011-04-21,14627,13979,13623,13606,13745,13705,15278,17189,18266,18644,18702,18863,18847,18838,18560,18163,17865,17615,17221,17748,19341,18803,17187,15640
PL,2011-04-22,14319,13646,13301,13327,13380,13223,14512,16470,17490,18057,18318,18627,18618,18518,18122,17768,17495,17167,16746,17307,18605,18129,16507,14896
PL,2011-04-23,13583,12834,12403,12237,12133,11424,11720,12929,14177,14956,15245,15248,15181,15190,14934,14585,14187,13837,13868,14221,15246,15114,14162,12795
PL,2011-04-24,11626,10862,10459,10263,10214,9999,9836,10742,11734,11940,11862,11739,11651,11612,11408,11083,11083,11117,11438,12039,13235,13158,12524,11632
PL,2011-04-25,10675,10280,9977,9906,9934,9476,9609,10345,11119,11719,11914,11955,11962,11862,11647,11385,11297,11361,11798,12419,13760,13645,12936,11963
PL,2011-04-26,11194,10807,10631,10693,10860,11104,13335,15455,16937,17635,17775,17922,17916,17867,17579,17344,17091,16873,16731,17281,18565,17853,16390,14982
PL,2011-04-27,13821,13162,12982,12912,13033,13025,14896,16864,17714,18047,17987,18149,18093,18028,17843,17614,17290,17116,17054,17391,18770,18321,16596,15149
PL,2011-04-28,14064,13335,13057,13045,13124,13074,14914,16843,17639,17859,17781,17935,17974,17912,17740,17534,17257,17031,16894,17440,18686,18321,16646,15165
PL,2011-04-29,14043,13394,13047,13110,13169,12957,14764,16551,17414,17685,17647,17961,17984,18001,17745,17357,17179,16959,16943,17124,18311,17862,16470,15125
PL,2011-04-30,13971,13254,12881,12775,12636,12014,12666,14051,15111,15899,16080,16219,16043,15826,15412,15011,14779,14587,14621,14960,16013,15872,14829,13549
PL,2011-05-01,12435,11797,11428,11282,11089,10235,10490,11210,12077,12900,13279,13440,13373,13337,12986,12657,12550,12609,12736,13228,14175,14351,13515,12482
PL,2011-05-02,11651,11265,10998,10987,10991,10822,11841,13292,14536,15276,15466,15531,15552,15607,15409,15131,14954,14765,14709,15048,15946,15820,14847,13605
PL,2011-05-03,12651,12020,11795,11616,11449,10867,10858,11599,12514,13364,13860,14170,14229,14184,13963,13688,13534,13683,14005,14530,15218,15266,14673,13498
PL,2011-05-04,12511,12037,11904,11881,11948,12184,14499,16816,18004,18515,18401,18559,18559,18599,18251,17907,17622,17376,17264,17740,18689,18595,17078,15648
PL,2011-05-05,14513,13954,13657,13704,13690,13618,15480,17466,18444,18727,18651,18898,18826,18914,18636,18125,17924,17592,17557,17798,18747,18588,17172,15757
PL,2011-05-06,14570,13988,13664,13684,13727,13543,15409,17339,18174,18394,18399,18479,18440,18466,18143,17680,17423,17188,17008,17262,18139,18244,17011,15678
PL,2011-05-07,14427,13695,13370,13263,13017,12498,13388,14848,15890,16644,16926,17051,16957,16795,16228,15765,15443,15433,15529,15950,16610,16572,15585,14271
PL,2011-05-08,13092,12442,12089,12002,11652,11163,11486,12357,13131,13764,14206,14349,14339,14327,13932,13566,13265,13236,13503,14053,14977,15572,14595,13444
PL,2011-05-09,12531,12092,11905,11893,11836,12040,14391,16555,17597,17946,17934,18085,18019,18003,17666,17346,17149,16945,16721,17039,17879,17959,16609,15079
PL,2011-05-10,13932,13345,13122,13053,12847,12872,14831,16740,17627,17885,17850,18069,18093,18107,17843,17603,17388,17108,16920,17194,17946,18091,16728,15225
PL,2011-05-11,14033,13360,13056,13048,12874,12879,14859,16708,17600,17882,17943,18227,18297,18308,18049,17745,17463,17118,16961,17099,17928,18179,16610,15295
PL,2011-05-12,14179,13415,13076,13055,12887,12904,14848,16820,17636,17944,17876,18140,18240,18360,18038,17896,17596,17361,17116,17378,18088,18035,16600,15236
PL,2011-05-13,14115,13443,13138,13176,13054,13172,14928,16760,17696,18107,18096,18380,18429,18394,18065,17803,17373,17164,16993,17028,17446,17811,16598,15257
PL,2011-05-14,14110,13379,13034,12927,12463,12091,12964,14392,15480,16165,16296,16367,16242,16128,15642,15310,14979,14824,14711,14920,15577,15901,14855,13673
PL,2011-05-15,12581,11982,11515,11291,10834,10394,10763,11575,12566,13464,14014,14309,14253,14296,14090,13656,13557,13598,13839,14331,14717,14927,14176,13031
PL,2011-05-16,12229,11776,11557,11636,11489,11703,14034,16096,17207,17611,17709,17879,17895,17865,17601,17366,17204,16900,16752,17048,17651,17846,16477,14959
PL,2011-05-17,13886,13250,12936,12936,12761,12770,14822,16762,17653,17951,17978,18240,18277,18288,18055,17775,17489,17248,17214,17499,18030,17935,16719,15225
PL,2011-05-18,14191,13619,13279,13240,12947,13007,15036,16910,17800,18124,17955,18378,18274,18236,18074,17770,17559,17228,17031,17092,17578,18004,16804,15359
PL,2011-05-19,14143,13471,13096,13064,12767,12941,14975,16978,17785,18003,18128,18335,18389,18570,18266,18021,17722,17362,17152,17318,17702,18194,16823,15477
PL,2011-05-20,14210,13666,13270,13238,12872,12870,14806,16807,17683,18043,18054,18215,18451,18494,18111,17832,17616,17396,17183,17204,17592,17807,16531,15183
PL,2011-05-21,14100,13450,13025,12846,12383,12106,13035,14413,15588,16291,16562,16693,16643,16373,15942,15500,15186,15003,14928,15085,15239,15801,14928,13783
PL,2011-05-22,12734,11986,11604,11379,10836,10544,10964,11829,12893,13641,14150,14252,14224,14168,13911,13618,13363,13393,13533,13936,14380,15129,14533,13353
PL,2011-05-23,12293,11977,11749,11791,11566,11854,14263,16288,17354,17701,17724,18017,18105,18107,17852,17573,17277,16984,16769,16945,17379,17820,16661,15012
PL,2011-05-24,13912,13215,12990,13011,12693,12742,14865,16827,17722,18059,18177,18410,18579,18540,18406,18191,17868,17692,17365,17387,17584,17826,16672,15218
PL,2011-05-25,13975,13333,13021,12975,12554,12740,14681,16488,17329,17725,17738,18119,18091,18207,17819,17601,17322,17160,16956,17047,17221,17704,16561,15137
PL,2011-05-26,14005,13340,13025,12920,12618,12705,14694,16590,17437,17771,17659,17892,17957,18149,17906,17718,17369,17080,16768,16917,17333,17858,16744,15228
PL,2011-05-27,13980,13368,13130,13037,12603,12654,14540,16443,17353,17667,17807,18072,18211,18326,18007,17757,17394,17092,17032,17223,17333,17388,16295,15024
PL,2011-05-28,13914,13175,12799,12598,12096,11869,12688,13945,14987,15788,16144,16372,16209,16087,15611,15233,15063,14856,14953,15224,15265,15546,14802,13689
PL,2011-05-29,12520,11906,11520,11346,10772,10569,10970,11720,12572,13484,13917,14168,14154,14128,13802,13398,13217,13267,13442,13706,13966,14891,14444,13211
PL,2011-05-30,12135,11602,11450,11446,11135,11605,13975,16146,17320,17813,17883,18025,18164,18157,17942,17751,17537,17237,17078,17196,17437,17765,16837,15292
PL,2011-05-31,14025,13388,13126,13018,12573,12759,14880,16902,17814,18128,18300,18583,18703,18741,18531,18191,17887,17647,17316,17448,17616,17889,16931,15376
PL,2011-06-01,14186,13423,13144,13027,12594,12817,14902,16873,17787,18173,18416,18691,18739,18688,18320,18057,17785,17511,17362,17509,17682,17793,16602,15202
PL,2011-06-02,14066,13402,13066,12964,12567,12821,14739,16650,17607,17868,17951,18413,18466,18489,18233,17960,17793,17497,17271,17368,17495,17829,16923,15411
PL,2011-06-03,14260,13511,13195,13055,12643,12811,14773,16718,17611,17940,18025,18361,18447,18445,18248,17979,17651,17432,17188,17118,17121,17592,16932,15546
PL,2011-06-04,14242,13439,13000,12812,12250,12129,12885,14418,15493,16264,16544,16712,16652,16340,15834,15494,15278,15115,14962,14894,14960,15462,15219,13943
PL,2011-06-05,12824,12075,11670,11403,10759,10562,11099,12043,13042,13865,14443,14603,14520,14519,14191,13996,13872,13884,14014,14176,14300,15022,14825,13644
PL,2011-06-06,12568,11944,11780,11680,11243,11841,14235,16521,17658,18199,18361,18689,18888,18849,18639,18322,17957,17799,17521,17612,17643,17751,16860,15409
PL,2011-06-07,14293,13699,13285,13252,12790,13110,15104,17091,17998,18297,18405,18673,18810,18798,18603,18405,18169,17806,17433,17553,17665,17844,17224,15688
PL,2011-06-08,14469,13857,13383,13311,12835,13187,15194,17271,18203,18629,18797,19147,19221,19150,18938,18615,18246,17937,17743,17923,18018,18120,17209,15791
PL,2011-06-09,14472,13775,13507,13234,12839,13109,15020,17106,18070,18412,18490,18832,18933,18875,18540,18199,17933,17674,17508,17702,17793,17894,16882,15506
PL,2011-06-10,14335,13665,13369,13264,12914,13119,14955,16795,17712,18084,18089,18351,18427,18329,18107,17871,17568,17252,17118,17257,17220,17365,16696,15522
PL,2011-06-11,14241,13556,13168,12960,12369,12064,12944,14275,15349,16045,16394,16558,16436,16250,15799,15464,15140,14967,14829,14834,14877,15253,15131,13921
PL,2011-06-12,12721,12058,11644,11315,10703,10433,10801,11530,12354,13067,13593,13781,13789,13765,13493,13094,12907,12920,13118,13475,13797,14458,14293,13229
PL,2011-06-13,12275,11700,11436,11410,11142,11537,13859,16110,17190,17637,17709,17931,18084,18176,17910,17718,17419,17192,16931,17156,17237,17462,16875,15382
